PortfolioId;Date;Security;ISIN;Bloomberg;SecurityCcy;Quantity;Price;ValueSecurityCcy;ValueAccountCcy;AccountCcy;AccruedInterest
00304909.001;02/03/2023;CHROME HOLDCO 5 % 31.05.29;XS2343001991;BP452318     Corp;EUR;100000.00000;76.03100;76031.00;76031;EUR;1277.78
00304909.001;02/03/2023;LABORATOIRE EIMER 5% REGS-01.02.29;XS2294187690;BN719236     Corp;EUR;100000.00000;72.89800;72898.00;72898;EUR;430.56
00304909.001;02/03/2023;VICTORIA 3.625% 26.08.26;XS2307567086;BO221039     Corp;EUR;100000.00000;82.09900;82099.00;82099;EUR;40.28
00304909.001;02/03/2023;INEOS QUATTRO FI 3.75% REGS-15.7.26;XS2291928849;BN627950     Corp;EUR;200000.00000;85.92900;171858.00;171858;EUR;979.17
00304909.001;02/03/2023;CAB 3.375 %  01.02.28;XS2294186965;BN719235     Corp;EUR;300000.00000;81.53800;244614.00;244614;EUR;871.88
00304909.001;02/03/2023;SAPPI PAPIER 3.625% 2021-15.03.28;XS2310951103;BO455912     Corp;EUR;200000.00000;86.61800;173236.00;173236;EUR;3363.19
00304909.001;02/03/2023;LA FIN. ATALIAN 6.625% 15.05.2025;XS1820760079;AS650345     Corp;GBP;134000.00000;68.14600;91315.64;102940.12;EUR;1898.80
00304909.001;02/03/2023;PEMEX 3.625% 24.11.25;XS1824425182;AS686947     Corp;EUR;100000.00000;91.43700;91437.00;91437;EUR;973.29
00304909.001;02/03/2023;GESTAMP AUTOMOCION 30.04.26;XS1814065345;AS303257     Corp;EUR;100000.00000;94.52300;94523.00;94523;EUR;1101.39
00304909.001;02/03/2023;3.25 K+S AG 18.07.2024;XS1854830889;AT277304     Corp;EUR;100000.00000;99.65800;99658.00;99658;EUR;2021.23
00304909.001;02/03/2023;CHEMOURS CO  4 % 15.05.26;XS1827600724;AS747612     Corp;EUR;200000.00000;91.91500;183830.00;183830;EUR;2377.78
00304909.001;02/03/2023;DOMETIC GROUP 3% 13.09.2023;XS1878856803;AU389362     Corp;EUR;100000.00000;99.41400;99414.00;99414;EUR;1397.26
00304909.001;02/03/2023;JAGUAR LAND ROVER 4.5% 15.01.26;XS1881005976;AU478233     Corp;EUR;112000.00000;91.95900;102994.08;102994.08;EUR;658.00
00304909.001;02/03/2023;LOXAM 4.5%  15.04.27;XS1975716595;ZS027357     Corp;EUR;100000.00000;86.24800;86248.00;86248;EUR;962.50
00304909.001;02/03/2023;IHO VERWALTUNGS 3.875% 15.05.27;XS2004451121;ZS810258     Corp;EUR;200000.00000;88.62100;177242.00;177242;EUR;2303.47
00304909.001;02/03/2023;LINCOLN 3.625% 01.04.24;XS1974797364;AX915669     Corp;EUR;200000.00000;99.84900;199698.00;199698;EUR;1508.81
00304909.001;02/03/2023;ROSSINI 6.75% 30.10.2025;XS1881594946;AU879329     Corp;EUR;100000.00000;100.85700;100857.00;100857;EUR;2287.50
00304909.001;02/03/2023;SGL CARBON 4.625% 30.09.24;XS1945271952;AX959272     Corp;EUR;100000.00000;100.16600;100166.00;100166;EUR;1952.78
00304909.001;02/03/2023;PANTHER BF 4.375% 15.05.2026;XS1964638107;AX565556     Corp;EUR;200000.00000;94.07200;188144.00;188144;EUR;2600.69
00304909.001;02/03/2023;SUMMER BC HB 5.75% 31.10.26 REG S;XS2067263850;ZR989839     Corp;EUR;100000.00000;88.56300;88563.00;88563;EUR;1948.61
00304909.001;02/03/2023;NETFLIX 3.625% 15.06.30 REG S;XS2072829794;ZQ233908     Corp;EUR;100000.00000;92.62700;92627.00;92627;EUR;775.35
00304909.001;02/03/2023;KAPLA HLD 3.375% 15.12.26;XS2010034077;ZQ840529     Corp;EUR;200000.00000;88.50800;177016.00;177016;EUR;1443.75
00304909.001;02/03/2023;TK ELEV MIDCO 4.375 % REGS-15.07.27;XS2199597456;BK298738     Corp;EUR;200000.00000;90.00000;180000.00;180000;EUR;1142.36
00304909.001;02/03/2023;PARTS EUROPE 6.5% 16.07.25;XS2205088896;BK415346     Corp;EUR;200000.00000;101.05900;202118.00;202118;EUR;1697.22
00304909.001;02/03/2023;STENA INTERNATIONAL 3.75% 01.02.25;XS2110768525;ZP588070     Corp;EUR;100000.00000;96.24600;96246.00;96246;EUR;322.92
00304909.001;02/03/2023;TEREOS FIN REGS 4.75 %  30.04.27;XS2413862108;BT429616     Corp;EUR;200000.00000;94.16000;188320.00;188320;EUR;3219.44
00304909.001;02/03/2023;VERDE BIDCO 4.625 % 01.10.26;XS2389112736;BR419325     Corp;EUR;100000.00000;90.94100;90941.00;90941;EUR;1939.93
00304909.001;02/03/2023;ALTICE FRANCE 4.25 % REGS-15.10.29;XS2390152986;BR606770     Corp;EUR;100000.00000;76.49500;76495.00;76495;EUR;1617.36
00304909.001;02/03/2023;LOXAM 4.5% 15.02.2027;XS2401886788;BT981660     Corp;EUR;100000.00000;92.52000;92520.00;92520;EUR;2087.50
00304909.001;02/03/2023;BK LC LUX FIN 1 5.25% 30.04.29;XS2338167104;BP136819     Corp;EUR;100000.00000;89.70100;89701.00;89701;EUR;1779.17
00304909.001;02/03/2023;PAPREC HOLDING 3.5 % 01.07.28;XS2349786835;BQ161814     Corp;EUR;100000.00000;84.75300;84753.00;84753;EUR;9.72
00304909.001;02/03/2023;MOBILUX FIN 4.25% REGS 15.07.28;XS2357737910;BQ161546     Corp;EUR;200000.00000;84.38700;168774.00;168774;EUR;1109.72
00304909.001;02/03/2023;PICARD BONDCO 5.375% 01.07.2027;XS2361344315;BQ295420     Corp;EUR;100000.00000;85.37500;85375.00;85375;EUR;1149.65
00304909.001;02/03/2023;VERISURE HOLD 9.25 % 15.10.27;XS2541437583;BZ311171     Corp;EUR;200000.00000;105.89000;211780.00;211780;EUR;7194.44
00304909.001;02/03/2023;VILLA DUTCH BID 9 % 03.11.29;XS2541618299;ZN882097     Corp;EUR;100000.00000;94.69900;94699.00;94699;EUR;1790.06
00304909.001;02/03/2023;FIBER BIDCO 11%;XS2548508881;BZ638631     Corp;EUR;200000.00000;107.04700;214094.00;214094;EUR;7761.11
00304909.001;02/03/2023;SUDZUCKER INT FIN  5.125 % 31.10.27;XS2550868801;BZ843109     Corp;EUR;100000.00000;101.64900;101649.00;101649;EUR;1713.01
00304909.001;02/03/2023;FRESENIUS 5 % 28.11.29;XS2559501429;ZN539214     Corp;EUR;100000.00000;99.57600;99576.00;99576;EUR;1287.67
00304909.001;02/03/2023;INTRUM AB 9.25 % 15.03.28;XS2566291865;ZN753776     Corp;EUR;100000.00000;101.23900;101239.00;101239;EUR;1993.09
00304909.001;02/03/2023;FOOD SERVICE  5.5 % 2022-21.01.2027;XS2432286974;BT435094     Corp;EUR;100000.00000;93.46600;93466.00;93466;EUR;626.39
00304909.001;02/03/2023;TDC NET 5.056 % EMTN REGS 29.02.28;XS2484502823;BW642067     Corp;EUR;100000.00000;97.85000;97850.00;97850;EUR;3809.32
00304909.001;02/03/2023;VOLVO CAR AB 4.25%;XS2486825669;BW761628     Corp;EUR;100000.00000;93.50200;93502.00;93502;EUR;3202.05
00304909.001;02/03/2023;CESKE DRAHY 5.625% 12.10.27;XS2495084621;BZ168826     Corp;EUR;100000.00000;102.20400;102204.00;102204;EUR;2172.95
00304909.001;02/03/2023;JPMF ASIA GROWTH-C- EUR CAP;LU1801825867;JPASGFC LX Equity;EUR;610.00000;125.93000;76817.30;76817.3;EUR;0.00
00304909.001;02/03/2023;INVESCO JAPANESE EQTY ADV -C- CAP;LU0955866511;IJEACEH LX Equity;EUR;5300.00000;20.43000;108279.00;108279;EUR;0.00
00304909.001;02/03/2023;AMUNDI CASH USD IUC;LU0568621022;SOGMUBC LX Equity;USD;159.45100;1121.45000;178816.32;168731.08;EUR;0.00
00304909.001;02/03/2023;AXA IM FIIS-US-SH DU HY-Z-;LU0997546642;AXUSHZA LX Equity;USD;55.00000;121.10000;6660.50;6284.85;EUR;0.00
00304909.001;02/03/2023;PIMCO GIS GLOBAL BOND INS EUR H ACC;IE0032875985;PIMGBIE ID Equity;EUR;6820.00000;25.24000;172136.80;172136.8;EUR;0.00
00304909.001;02/03/2023;PIMCO GIS GLOBAL BOND INST EURH INC;IE00B073NJ12;PIMGIEH ID Equity;EUR;22000.00000;15.85000;348700.00;348700;EUR;0.00
00304909.001;02/03/2023;VALEO 5.375% 28.05.2027;FR001400EA16;ZN568156     Corp;EUR;100000.00000;99.16300;99163.00;99163;EUR;1384.25
00304909.001;02/03/2023;MICHELIN CIE GLE;FR001400AJ45;ML FP Equity;EUR;1600.00000;29.47000;47152.00;47152;EUR;0.00
00304909.001;02/03/2023;ELIS SA 4.125 % EMTN 24.05.27;FR001400AK26;BW639803     Corp;EUR;200000.00000;97.07800;194156.00;194156;EUR;6373.97
00304909.001;02/03/2023;PIMCO DIV INCOME FD-EHDG INC;IE00B28D5Z40;PIMINEH ID Equity;EUR;123000.00000;7.77000;955710.00;955710;EUR;0.00
00304909.001;02/03/2023;PIMCO DYNAMIC BOND FUND DIS;IE00B550HH55;PUAIEHI ID Equity;EUR;61000.00000;8.82000;538020.00;538020;EUR;0.00
00304909.001;02/03/2023;COMGEST GROWTH JAPAN -Z- HEDGED EUR;IE00BZ0X9Y02;CGJZHEZ ID Equity;EUR;8000.00000;11.80000;94400.00;94400;EUR;0.00
00304909.001;02/03/2023;RENAULT 2.375 25.05.26;FR0014000NZ4;BM582027     Corp;EUR;100000.00000;91.45300;91453.00;91453;EUR;1828.42
00304909.001;02/03/2023;H2O MULTIBONDS SP I;FR0013535960;TICKER PRICING SOURCE;EUR;3.30000;0.00000;0.00;0;EUR;0.00
00304909.001;02/03/2023;PEUGEOT 1.125% 2019-18.09.2029;FR0013447166;ZR521393     Corp;EUR;200000.00000;83.67200;167344.00;167344;EUR;1017.12
00304909.001;02/03/2023;RENAULT 1.125% 04.10.27;FR0013451416;ZR850172     Corp;EUR;100000.00000;82.15300;82153.00;82153;EUR;459.25
00304909.001;02/03/2023;AIR FRANCE KLM 1.875% 2020-16.01.25;FR0013477254;ZP426727     Corp;EUR;100000.00000;93.47600;93476.00;93476;EUR;231.16
00304909.001;02/03/2023;ORANOF 2 3/4 03/08/28;FR0013533031;ZO264401 Corp;EUR;200000.00000;90.88500;181770.00;181770;EUR;5409.59
00304909.001;02/03/2023;RALLYE 4.371% 28.02.32;FR0013257557;AN613091     Corp;EUR;300000.00000;4.83200;14496.00;14496;EUR;0.00
00304909.001;02/03/2023;ERAMET 4.194 %  28.02.24;FR0013284643;AP096947     Corp;EUR;500000.00000;99.87800;499390.00;499390;EUR;114.96
00304909.001;02/03/2023;CAPELLI ACTION/REGROUPEMENT;FR0012969095;ALCAP FP Equity;EUR;1.00000;12.20000;12.20;12.2;EUR;0.00
00304909.001;02/03/2023;GAZTRANS&TECHNIGAZ;FR0011726835;GTT FP Equity;EUR;440.00000;101.20000;44528.00;44528;EUR;0.00
00304909.001;02/03/2023;H2O MULTIBONDS-IC;FR0010930438;NH2MBIE FP Equity;EUR;3.30000;249679.80000;823943.34;823943.34;EUR;0.00
00304909.001;02/03/2023;TELENET FIN LN 3.5% REGS 01.03.28;BE6300371273;AQ232269     Corp;EUR;100000.00000;90.37600;90376.00;90376;EUR;441.10
00304909.001;02/03/2023;VANDEMOORTELE 3.5%  07.11.23;BE0002268374;QZ950866@FRNK     Corp;EUR;100000.00000;98.01500;98015.00;98015;EUR;1102.74
00304909.001;02/03/2023;COMPAGNIE DE SAINT-GOBAIN;FR0000125007;SGO FP Equity;EUR;1000.00000;57.25000;57250.00;57250;EUR;0.00
00304909.001;02/03/2023;GROUPE DANONE;FR0000120644;BN FP Equity;EUR;600.00000;53.66000;32196.00;32196;EUR;0.00
00304909.001;02/03/2023;;;;;0.00000;0.00000;0.00;65267.4;CHF;0.00
00304909.001;02/03/2023;;;;;0.00000;0.00000;0.00;69386.58;USD;0.00
00304909.001;02/03/2023;;;;;0.00000;0.00000;0.00;5816896.29;EUR;0.00
00304909.001;02/03/2023;;;;;0.00000;0.00000;0.00;13847.02;GBP;0.00
00304910.001;02/03/2023;;;;;0.00000;0.00000;0.00;90568.32;USD;0.00
00304910.001;02/03/2023;;;;;0.00000;0.00000;0.00;88174.38;EUR;0.00
00304910.001;02/03/2023;LYX  CAC 40 DR D-EUR ETF;FR0007052782;CAC FP Equity;EUR;3000.00000;71.59000;214770.00;214770;EUR;0.00
00304910.001;02/03/2023;HSBC SRI EUROLAND EQUITY  IC;FR0010250316;HSVRESI FP Equity;EUR;1250.00000;191.00000;238750.00;238750;EUR;0.00
00304910.001;02/03/2023;LYXOR ETF C/40 DD;FR0010411884;BX4 FP Equity;EUR;100000.00000;0.92490;92490.00;92490;EUR;0.00
00304910.001;02/03/2023;HSBC SRI EUR BD Parts -I-;FR0010489567;HSBEORI FP Equity;EUR;2.00000;148624.70000;297249.40;297249.4;EUR;0.00
00304910.001;02/03/2023;LAZARD CREDIT FI -IC-;FR0011844034;LAZOCFI FP Equity;EUR;500.00000;1334.30000;667150.00;667150;EUR;0.00
00304910.001;02/03/2023;AXA IM-US ENH.INDEX EQUITY QI -I-;IE00BZ01QS72;AXAUIUS ID Equity;USD;20000.00000;19.23000;384600.00;362908.56;EUR;0.00
00304910.001;02/03/2023;OSSIAM LRL US MIN -1A- USD;IE00BHNGHW42;MVUS FP Equity;USD;1855.00000;262.70000;487308.50;459824.3;EUR;0.00
00304910.001;02/03/2023;JPMF EM MKTS STRAT BD C;LU1049748566;JPEMSCH LX Equity;EUR;2011.00000;68.73000;138216.03;138216.03;EUR;0.00
00304910.001;02/03/2023;MIROVA GLOBAL SUST EQUITY NA;LU0914730626;MGSENAE LX Equity;EUR;2000.00000;273.53000;547060.00;547060;EUR;0.00
00304910.001;02/03/2023;ELEVA ABSOLUTE RETURN EUROPE R CAP;LU1331973468;ELEARER LX Equity;EUR;3000.00000;142.66000;427980.00;427980;EUR;0.00
00304910.001;02/03/2023;LYXOR SP500-C-USD;LU1135865084;SP5C LN Equity;USD;1600.00000;274.30500;438888.00;414134.72;EUR;0.00
00304910.001;02/03/2023;JPMF ASIA GROWTH-C- EUR CAP;LU1801825867;JPASGFC LX Equity;EUR;1660.00000;125.93000;209043.80;209043.8;EUR;0.00
00304910.001;02/03/2023;AXA-WF GLOB INFL BDS REDEX F DIS;LU1790048448;AXGIFDE LX Equity;EUR;4000.00000;97.70000;390800.00;390800;EUR;0.00
00304910.001;02/03/2023;LYXOR NASDAQ-100 UCITS ETF C USD;LU1829221024;UST FP Equity;EUR;4000.00000;44.82200;179288.00;179288;EUR;0.00
00304910.001;02/03/2023;US TREASURY 2.25 % 31.03.24;US91282CEG24;91282CEG     Govt;USD;400000.00000;96.99609;387984.36;366102.04;EUR;3782.97
00304910.001;02/03/2023;BPCE 5.7%  22.10.23;US05578UAA25;EJ886655     Corp;USD;400000.00000;99.52700;398108.00;375654.71;EUR;8233.33
00304911.001;02/03/2023;ROBECO GLOB CONSUMER TREND -FH-;LU1840769696;RGCTFHE LX Equity;EUR;180.00000;116.77000;21018.60;21018.6;EUR;0.00
00304911.001;02/03/2023;DNCA INVEST ALPHA BONDS-N;LU1694789709;DNCABNE LX Equity;EUR;369.00000;116.95000;43154.55;43154.55;EUR;0.00
00304911.001;02/03/2023;ELEVA ABSOLUTE RETURN EUROPE R CAP;LU1331973468;ELEARER LX Equity;EUR;342.00000;142.66000;48789.72;48789.72;EUR;0.00
00304911.001;02/03/2023;T. ROWE PRICE U.S SMALLER CO Q USD;LU0929966207;TRPUSCQ LX Equity;USD;2215.00000;29.67000;65719.05;62012.5;EUR;0.00
00304911.001;02/03/2023;JPMF ASIA GROWTH -C- CAP USD;LU0943624584;JPALCAU LX Equity;USD;94.00000;160.30000;15068.20;14218.35;EUR;0.00
00304911.001;02/03/2023;EDGEWOOD L SEL US GROWTH I EUR ZH;LU0952588084;COMWIZH LX Equity;EUR;119.00000;223.34000;26577.46;26577.46;EUR;0.00
00304911.001;02/03/2023;ROBECO BP US PREMIUM EQUITY F;LU0792910720;RUSPEFU LX Equity;USD;88.00000;314.74000;27697.12;26135;EUR;0.00
00304911.001;02/03/2023;JPMF EM MKTS STRAT BD C;LU1049748566;JPEMSCH LX Equity;EUR;675.00000;68.73000;46392.75;46392.75;EUR;0.00
00304911.001;02/03/2023;ELEVA EUROPEAN SELECTION -R- CAP;LU1111643711;ELVESRE LX Equity;EUR;479.00000;185.98000;89084.42;89084.42;EUR;0.00
00304911.001;02/03/2023;AXA IM FIIS-US-SH DU HY-Z-;LU0997546642;AXUSHZA LX Equity;USD;318.00000;121.10000;38509.80;36337.85;EUR;0.00
00304911.001;02/03/2023;MUZINICH ENHANCEDYIELD SHORT TERM;IE00BF5LK130;MUESTIH ID Equity;USD;1000.00000;96.27000;96270.00;90840.37;EUR;0.00
00304911.001;02/03/2023;FIRST TRUST CYBERSECURITY ETF A EUR;IE00BF16M727;CIBR IM Equity;EUR;2726.00000;25.02500;68218.15;68218.15;EUR;0.00
00304911.001;02/03/2023;COMGEST GROWTH EUROPE-EUR ZR;IE00BD5HXD05;COMGEZR ID Equity;EUR;3046.00000;38.81000;118215.26;118215.26;EUR;0.00
00304911.001;02/03/2023;FIRST STATE GREATER CHINA GROWTHIII;IE00B9723685;FSGC3AU ID Equity;USD;1275.00000;19.41950;24759.86;23363.4;EUR;0.00
00304911.001;02/03/2023;PIMCO GIS GLOBAL BOND INS EUR H ACC;IE0032875985;PIMGBIE ID Equity;EUR;2436.00000;25.24000;61484.64;61484.64;EUR;0.00
00304911.001;02/03/2023;COMGEST GROWTH JAPAN -Z- HEDGED EUR;IE00BZ0X9Y02;CGJZHEZ ID Equity;EUR;3737.00000;11.80000;44096.60;44096.6;EUR;0.00
00304911.001;02/03/2023;VEGA EUROPE CONVICTIONS PARTS NC;FR0013376332;VEGECNC FP Equity;EUR;927.00000;140.21000;129974.67;129974.67;EUR;0.00
00304911.001;02/03/2023;OSTRUM CREDIT ULTRA SHORT PLUS;FR0007053749;NUSTBDP FP Equity;EUR;100.00000;1573.26000;157326.00;157326;EUR;0.00
00304911.001;02/03/2023;;;;;0.00000;0.00000;0.00;1582.03;USD;0.00
00304911.001;02/03/2023;;;;;0.00000;0.00000;0.00;229338.75;EUR;0.00
00304912.001;02/03/2023;;;;;0.00000;0.00000;0.00;301000.29;USD;0.00
00304912.001;02/03/2023;;;;;0.00000;0.00000;0.00;769167.17;EUR;0.00
00304912.001;02/03/2023;2.875 % SCHAEFFLER 19/27 SR S;DE000A2YB7B5;AX751861     Corp;EUR;200000.00000;93.52200;187044.00;187044;EUR;5371.92
00304912.001;02/03/2023;DEUTSCHE BANK 4.5% 19.05.26;DE000DL40SR8;LW023774     Corp;EUR;200000.00000;98.84600;197692.00;197692;EUR;7076.71
00304912.001;02/03/2023;ORANO 3.375% EMTN 2019-23.04.2026;FR0013414919;ZS107103     Corp;EUR;200000.00000;96.32200;192644.00;192644;EUR;5788.36
00304912.001;02/03/2023;AUCHAN 2.375 % EMTN 25.04.25;FR0013416146;ZS215020     Corp;EUR;200000.00000;94.91900;189838.00;189838;EUR;4047.26
00304912.001;02/03/2023;BNP PARIBAS 1.375% EMTN-28.05.29;FR0013422011;ZS776629     Corp;EUR;200000.00000;82.73700;165474.00;165474;EUR;2094.52
00304912.001;02/03/2023;ACCOR 2.375 % 29.11.28;FR0014006ND8;BS476746     Corp;EUR;200000.00000;87.62900;175258.00;175258;EUR;1210.27
00304912.001;02/03/2023;BPCE 0.5% FRN 14.01.28;FR0014007LL3;BT311440     Corp;EUR;200000.00000;85.19900;170398.00;170398;EUR;128.77
00304912.001;02/03/2023;CRED LOGEMENT 28.11.29;FR0013299468;AP999203     Corp;EUR;200000.00000;92.80800;185616.00;185616;EUR;695.34
00304912.001;02/03/2023;CREDIT AGRICOLE 2.5%;FR0013218849;AL418669     Corp;EUR;100000.00000;93.41900;93419.00;93419;EUR;486.11
00304912.001;02/03/2023;ILIAD 5.375% 14.06.2027;FR001400EJI5;ZN770821     Corp;EUR;200000.00000;97.53600;195072.00;195072;EUR;2356.16
00304912.001;02/03/2023;ELIS SA 4.125 % EMTN 24.05.27;FR001400AK26;BW639803     Corp;EUR;200000.00000;97.07800;194156.00;194156;EUR;6373.97
00304912.001;02/03/2023;RCI BANQUE 4.75% 06.07.27;FR001400B1L7;BX421524     Corp;EUR;200000.00000;100.56200;201124.00;201124;EUR;6220.55
00304912.001;02/03/2023;SUEZ 4.625 % EMTN 03.11.28;FR001400DQ84;BZ978194     Corp;EUR;200000.00000;101.57700;203154.00;203154;EUR;3015.75
00304912.001;02/03/2023;APPLE INC 3% 20.06.27;US037833CX61;AN964384     Corp;USD;200000.00000;93.43200;186864.00;176324.87;EUR;1200.00
00304912.001;02/03/2023;ALPHABET 1.998 %;US02079KAC18;QZ115233     Corp;USD;200000.00000;91.39700;182794.00;172484.42;EUR;188.70
00304912.001;02/03/2023;DELL 7.1% 15.04.28;US247025AE93;DD117222     Corp;USD;200000.00000;105.50000;211000.00;199099.6;EUR;5403.89
00304912.001;02/03/2023;DARLING INGREDIE 5.25% 15.04.27;USU23536AA06;AX900057     Corp;USD;200000.00000;95.67900;191358.00;180565.41;EUR;3995.83
00304912.001;02/03/2023;VOLKSWAGEN 4.35% 08.06.27;USU9273ADL62;BW931755     Corp;USD;200000.00000;96.05600;192112.00;181276.88;EUR;2030.00
00304912.001;02/03/2023;JP MORGAN CHASE FRN 23.07.2029;US46647PAV85;AT617350     Corp;USD;200000.00000;93.16300;186326.00;175817.21;EUR;910.65
00304912.001;02/03/2023;MANPOWERGROUP 3.5% 30.06.27;XS2490187759;BX280515     Corp;EUR;200000.00000;97.72200;195444.00;195444;EUR;4698.63
00304912.001;02/03/2023;VOLVO CAR AB 4.25%;XS2486825669;BW761628     Corp;EUR;200000.00000;93.50200;187004.00;187004;EUR;6404.11
00304912.001;02/03/2023;PIRELLI & C. 4.25 % EMTN 18.01.28;XS2577396430;ZM322856     Corp;EUR;100000.00000;98.39600;98396.00;98396;EUR;500.68
00304912.001;02/03/2023;SUDZUCKER INT FIN  5.125 % 31.10.27;XS2550868801;BZ843109     Corp;EUR;200000.00000;101.64900;203298.00;203298;EUR;3426.03
00304912.001;02/03/2023;COVESTRO 4.75% 2022-15.11.2028;XS2554997937;ZN213859     Corp;EUR;200000.00000;99.63800;199276.00;199276;EUR;2784.93
00304912.001;02/03/2023;UNICREDIT FRN 15.11.27;XS2555420103;ZN245331     Corp;EUR;200000.00000;101.73600;203472.00;203472;EUR;3429.86
00304912.001;02/03/2023;ARCELORMITTAL 4.875% 26.09.26;XS2537060746;BZ078013     Corp;EUR;200000.00000;99.95900;199918.00;199918;EUR;4193.84
00304912.001;02/03/2023;ENEL FIN INTL 3.875% 09.03.29;XS2531420656;BY896886     Corp;EUR;100000.00000;97.78600;97786.00;97786;EUR;1847.26
00304912.001;02/03/2023;PAPREC HOLDING 3.5 % 01.07.28;XS2349786835;BQ161814     Corp;EUR;200000.00000;84.75300;169506.00;169506;EUR;19.44
00304912.001;02/03/2023;DERICHEBOURG SA 2.25%-15.07.28;XS2351382473;BP961637     Corp;EUR;200000.00000;85.20700;170414.00;170414;EUR;587.50
00304912.001;02/03/2023;STELLANTIS NV 4.5% 07.07.28;XS2199351375;BK306801     Corp;EUR;100000.00000;101.17600;101176.00;101176;EUR;2934.25
00304912.001;02/03/2023;INDUSTRIAL PWR 1.125%  2019-09.03.2;XS2049419398;ZR363915     Corp;EUR;200000.00000;89.83600;179672.00;179672;EUR;2206.85
00304912.001;02/03/2023;FAURECIA 3.125% 15.06.26;XS1963830002;AX665842     Corp;EUR;200000.00000;92.77400;185548.00;185548;EUR;1336.81
00304912.001;02/03/2023;CEMEX 3.125% 19.03.2026;XS1964617879;AX644608     Corp;EUR;200000.00000;96.21000;192420.00;192420;EUR;2829.86
00304912.001;02/03/2023;INEOS FIN 2.875% 2019-01.05.2026;XS1843437549;ZS093439     Corp;EUR;200000.00000;90.96700;181934.00;181934;EUR;1932.64
00304912.001;02/03/2023;GETLINK 3.5% 30.10.25;XS2247623643;BM034657     Corp;EUR;200000.00000;97.08600;194172.00;194172;EUR;1205.56
00304913.001;02/03/2023;;;;;0.00000;0.00000;0.00;2062.66;EUR;0.00
00304914.001;02/03/2023;;;;;0.00000;0.00000;0.00;476171.02;EUR;0.00
00304914.001;02/03/2023;LYXOR ETF EURO STOXX 50;FR0007054358;MSE FP Equity;EUR;422.00000;43.40000;18314.80;18314.8;EUR;0.00
00304914.001;02/03/2023;LYX  CAC 40 DR D-EUR ETF;FR0007052782;CAC FP Equity;EUR;188.00000;71.59000;13458.92;13458.92;EUR;0.00
00304914.001;02/03/2023;VANGUARD US OPP INV USD;IE00B03HCW31;VANGUOA ID Equity;USD;20.00000;1426.67600;28533.52;26924.23;EUR;0.00
00304914.001;02/03/2023;PIMCO GIS GLOBAL BOND INS EUR H ACC;IE0032875985;PIMGBIE ID Equity;EUR;800.00000;25.24000;20192.00;20192;EUR;0.00
00304914.001;02/03/2023;NAT LOOMIS SAYL MULT;IE00B1Z6CX63;LYMBHCI ID Equity;EUR;2000.00000;15.48000;30960.00;30960;EUR;0.00
00304914.001;02/03/2023;FIRST STATE GREATER CHINA GROWTHIII;IE00B9723685;FSGC3AU ID Equity;USD;250.00000;19.41950;4854.88;4581.06;EUR;0.00
00304914.001;02/03/2023;FIRST TRUST CYBERSECURITY ETF A EUR;IE00BF16M727;CIBR IM Equity;EUR;452.00000;25.02500;11311.30;11311.3;EUR;0.00
00304914.001;02/03/2023;COMGEST GROWTH JAPAN -Z- HEDGED EUR;IE00BZ0X9Y02;CGJZHEZ ID Equity;EUR;1693.00000;11.80000;19977.40;19977.4;EUR;0.00
00304914.001;02/03/2023;MUZINICH EUR CRED NH CAP;IE00BYWRTK96;MECHANH ID Equity;EUR;395.00000;111.45000;44022.75;44022.75;EUR;0.00
00304914.001;02/03/2023;SCOR SUST.EURO HIGH YIELD C EUR;FR0010853556;SCOEUHY FP Equity;EUR;45.00000;1864.06000;83882.70;83882.7;EUR;0.00
00304914.001;02/03/2023;VEGA EUR RENDEMENT -RC-;FR0011037894;EL18ERC FP Equity;EUR;400.00000;140.27000;56108.00;56108;EUR;0.00
00304914.001;02/03/2023;NAM H2O ADAGIO -NC- CAP 4DEC SP FCP;FR0013535044;HADSPNC FP Equity;EUR;438.00000;4.84000;2119.92;2119.92;EUR;0.00
00304914.001;02/03/2023;MILLESIMA 2026 -CR- FCP;FR0013443835;EDMILCR FP Equity;EUR;379.00000;102.87000;38987.73;38987.73;EUR;0.00
00304914.001;02/03/2023;VEGA EURO RENDEMENT N;FR0013376324;EL18ERN FP Equity;EUR;256.00000;107.31000;27471.36;27471.36;EUR;0.00
00304914.001;02/03/2023;VEGA EUROPE CONVICTIONS PARTS NC;FR0013376332;VEGECNC FP Equity;EUR;85.00000;140.21000;11917.85;11917.85;EUR;0.00
00304914.001;02/03/2023;CS 3Y DEG50 STK50 WO FRET 3.40% S;XS2349887278;BQ089560@CSSS     Corp;EUR;10000.00000;74.45000;7445.00;7445;EUR;0.00
00304914.001;02/03/2023;CITI 3Y KG 100% UPSIDE CALL A 5.60%;XS2532823395;BZ525067@CGSP     Corp;EUR;25000.00000;101.30000;25325.00;25325;EUR;0.00
00304914.001;02/03/2023;AXA IM FIIS-US-SH DU HY-Z-;LU0997546642;AXUSHZA LX Equity;USD;430.00000;121.10000;52073.00;49136.08;EUR;0.00
00304914.001;02/03/2023;JPMF EM MKTS STRAT BD C;LU1049748566;JPEMSCH LX Equity;EUR;202.00000;68.73000;13883.46;13883.46;EUR;0.00
00304914.001;02/03/2023;AXA FIIS EUROPE SHY -E- CAP;LU0658026512;AXEHREE LX Equity;EUR;300.00000;125.30000;37590.00;37590;EUR;0.00
